timestamp,value
2014-01-07 17:50:00,87.62629252
2014-01-07 17:55:00,86.73250592
2014-01-07 18:00:00,85.58289773
2014-01-07 18:05:00,86.89841598
2014-01-07 18:10:00,86.36619247
2014-01-07 18:15:00,85.55307602
2014-01-07 18:20:00,86.64287833
2014-01-07 18:25:00,87.65469222
2014-01-07 18:30:00,87.60754632
2014-01-07 18:35:00,86.07711280000002
2014-01-07 18:40:00,85.80948498
2014-01-07 18:45:00,87.0156412
2014-01-07 18:50:00,87.67790147
2014-01-07 18:55:00,87.54734809
2014-01-07 19:00:00,87.60891319
2014-01-07 19:05:00,86.89070191
2014-01-07 19:10:00,85.99834426
2014-01-07 19:15:00,87.73416578
2014-01-07 19:20:00,86.50785933
2014-01-07 19:25:00,87.67341687
2014-01-07 19:30:00,87.07562546
2014-01-07 19:35:00,86.29992062
2014-01-07 19:40:00,86.70863213
2014-01-07 19:45:00,85.97578579
2014-01-07 19:50:00,86.91206975
2014-01-07 19:55:00,86.93794167
2014-01-07 20:00:00,86.89532624
2014-01-07 20:05:00,86.87721823
2014-01-07 20:10:00,87.71862827
2014-01-07 20:15:00,86.12784672
2014-01-07 20:20:00,85.87725045
2014-01-07 20:25:00,86.87023791
2014-01-07 20:30:00,85.99332690000001
2014-01-07 20:35:00,85.64398035
2014-01-07 20:40:00,85.64990678
2014-01-07 20:45:00,85.65478584
2014-01-07 20:50:00,87.15182174
2014-01-07 20:55:00,86.00839084
2014-01-07 21:00:00,85.80711176
2014-01-07 21:05:00,87.36783890000002
2014-01-07 21:10:00,87.65810970000004
2014-01-07 21:15:00,86.82250389
2014-01-07 21:20:00,86.54933513
2014-01-07 21:25:00,86.37809291
2014-01-07 21:30:00,85.49662448
2014-01-07 21:35:00,87.60705765
2014-01-07 21:40:00,85.91752837
2014-01-07 21:45:00,87.59324636
2014-01-07 21:50:00,85.59957358
2014-01-07 21:55:00,86.90252506
2014-01-07 22:00:00,86.34825068
2014-01-07 22:05:00,87.6216191
2014-01-07 22:10:00,86.89088048
2014-01-07 22:15:00,86.42033488
2014-01-07 22:20:00,86.10094669
2014-01-07 22:25:00,87.10650249
2014-01-07 22:30:00,85.86556403
2014-01-07 22:35:00,85.77367485
2014-01-07 22:40:00,87.18929683
2014-01-07 22:45:00,87.69007057
2014-01-07 22:50:00,86.31263375
2014-01-07 22:55:00,87.01171434
2014-01-07 23:00:00,85.58763531
2014-01-07 23:05:00,86.23353273
2014-01-07 23:10:00,85.48381363
2014-01-07 23:15:00,87.12869376
2014-01-07 23:20:00,87.66749736
2014-01-07 23:25:00,87.42753124
2014-01-07 23:30:00,87.33729439
2014-01-07 23:35:00,87.75776333
2014-01-07 23:40:00,87.38104543
2014-01-07 23:45:00,85.81341366
2014-01-07 23:50:00,87.26490981
2014-01-07 23:55:00,86.14415722
2014-01-08 00:00:00,86.11422115
2014-01-08 00:05:00,86.26262058
2014-01-08 00:10:00,86.69664217
2014-01-08 00:15:00,85.97099432
2014-01-08 00:20:00,87.78704048
2014-01-08 00:25:00,86.04292124
2014-01-08 00:30:00,86.84911915
2014-01-08 00:35:00,86.34280183
2014-01-08 00:40:00,85.65644739
2014-01-08 00:45:00,87.11721391
2014-01-08 00:50:00,86.96116027
2014-01-08 00:55:00,86.89883086
2014-01-08 01:00:00,86.54202757
2014-01-08 01:05:00,85.88257469999998
2014-01-08 01:10:00,85.85384912
2014-01-08 01:15:00,86.18179638
2014-01-08 01:20:00,87.53286536
2014-01-08 01:25:00,87.12565516
2014-01-08 01:30:00,86.24354809
2014-01-08 01:35:00,86.81448418
2014-01-08 01:40:00,85.68972824
2014-01-08 01:45:00,87.42374661
2014-01-08 01:50:00,87.04249472
2014-01-08 01:55:00,87.33976982
2014-01-08 02:00:00,86.31832526
2014-01-08 02:05:00,87.61016022
2014-01-08 02:10:00,86.00298601
2014-01-08 02:15:00,86.36197879999996
2014-01-08 02:20:00,87.42274454
2014-01-08 02:25:00,85.62311789
2014-01-08 02:30:00,85.46747847
2014-01-08 02:35:00,85.53470087
2014-01-08 02:40:00,86.35255577
2014-01-08 02:45:00,85.79054503
2014-01-08 02:50:00,85.76162227
2014-01-08 02:55:00,87.60725356
2014-01-08 03:00:00,87.04192991
2014-01-08 03:05:00,87.49097369
2014-01-08 03:10:00,87.12264362
2014-01-08 03:15:00,86.98107302
2014-01-08 03:20:00,87.45702581
2014-01-08 03:25:00,87.0565802
2014-01-08 03:30:00,85.67285809999998
2014-01-08 03:35:00,87.74190031
2014-01-08 03:40:00,87.48700815
2014-01-08 03:45:00,86.74639625
2014-01-08 03:50:00,85.99060062
2014-01-08 03:55:00,87.50478293
2014-01-08 04:00:00,87.75644657
2014-01-08 04:05:00,87.51206823
2014-01-08 04:10:00,85.7753931
2014-01-08 04:15:00,85.87378416
2014-01-08 04:20:00,86.70374586
2014-01-08 04:25:00,86.7435568
2014-01-08 04:30:00,87.50922032
2014-01-08 04:35:00,86.32629688
2014-01-08 04:40:00,87.23293749
2014-01-08 04:45:00,85.68315576
2014-01-08 04:50:00,86.12400584
2014-01-08 04:55:00,86.69124623
2014-01-08 05:00:00,85.8619805
2014-01-08 05:05:00,86.43938548
2014-01-08 05:10:00,85.39525040000002
2014-01-08 05:15:00,85.66972208
2014-01-08 05:20:00,87.33532234
2014-01-08 05:25:00,87.63318238
2014-01-08 05:30:00,85.60671095
2014-01-08 05:35:00,87.45248724
2014-01-08 05:40:00,86.59547731
2014-01-08 05:45:00,86.93233341
2014-01-08 05:50:00,86.51117374
2014-01-08 05:55:00,85.35563140000002
2014-01-08 06:00:00,86.68202729
2014-01-08 06:05:00,86.64888718
2014-01-08 06:10:00,86.16995941
2014-01-08 06:15:00,87.08531997
2014-01-08 06:20:00,86.69814446
2014-01-08 06:25:00,87.21709695
2014-01-08 06:30:00,85.99649288
2014-01-08 06:35:00,87.43329484
2014-01-08 06:40:00,85.72872908
2014-01-08 06:45:00,85.36226249
2014-01-08 06:50:00,86.58169512
2014-01-08 06:55:00,87.20105485
2014-01-08 07:00:00,85.94270769
2014-01-08 07:05:00,87.02231983
2014-01-08 07:10:00,85.71104685
2014-01-08 07:15:00,85.56351503
2014-01-08 07:20:00,85.89947004
2014-01-08 07:25:00,86.78721209999998
2014-01-08 07:30:00,84.98945312
2014-01-08 07:35:00,85.64635399
2014-01-08 07:40:00,86.17396127
2014-01-08 07:45:00,86.54367533
2014-01-08 07:50:00,86.96126233
2014-01-08 07:55:00,86.95092890000002
2014-01-08 08:00:00,84.9658627
2014-01-08 08:05:00,85.26524443
2014-01-08 08:10:00,85.10626951
2014-01-08 08:15:00,86.99371968
2014-01-08 08:20:00,86.48833931
2014-01-08 08:25:00,85.22718291
2014-01-08 08:30:00,86.65664246
2014-01-08 08:35:00,85.16720032
2014-01-08 08:40:00,84.96750836
2014-01-08 08:45:00,85.79884346
2014-01-08 08:50:00,85.86167711
2014-01-08 08:55:00,87.04625664
2014-01-08 09:00:00,85.58749087
2014-01-08 09:05:00,84.68175176
2014-01-08 09:10:00,86.36379170000002
2014-01-08 09:15:00,85.84506949
2014-01-08 09:20:00,86.16199324
2014-01-08 09:25:00,84.88511024
2014-01-08 09:30:00,85.90038054
2014-01-08 09:35:00,86.68769812
2014-01-08 09:40:00,84.73212595
2014-01-08 09:45:00,86.69007189
2014-01-08 09:50:00,85.20584088
2014-01-08 09:55:00,84.75039354
2014-01-08 10:00:00,85.23970298
2014-01-08 10:05:00,85.92987724
2014-01-08 10:10:00,85.48446265
2014-01-08 10:15:00,84.83989071
2014-01-08 10:20:00,84.87959192
2014-01-08 10:25:00,86.50977986
2014-01-08 10:30:00,84.51754202
2014-01-08 10:35:00,85.79734854
2014-01-08 10:40:00,86.43972654
2014-01-08 10:45:00,84.66251887
2014-01-08 10:50:00,86.03574946
2014-01-08 10:55:00,86.51168334
2014-01-08 11:00:00,86.49163217
2014-01-08 11:05:00,85.60775948
2014-01-08 11:10:00,84.88386806
2014-01-08 11:15:00,84.56360503
2014-01-08 11:20:00,84.36128163
2014-01-08 11:25:00,85.34728270000002
2014-01-08 11:30:00,86.34002454
2014-01-08 11:35:00,86.11622287
2014-01-08 11:40:00,86.46668633
2014-01-08 11:45:00,85.40047653
2014-01-08 11:50:00,84.42264911
2014-01-08 11:55:00,85.18260936
2014-01-08 12:00:00,85.51074226
2014-01-08 12:05:00,86.18008848
2014-01-08 12:10:00,84.8029917
2014-01-08 12:15:00,84.9408716
2014-01-08 12:20:00,86.00816101
2014-01-08 12:25:00,84.64913902
2014-01-08 12:30:00,84.12964313
2014-01-08 12:35:00,85.67156693
2014-01-08 12:40:00,84.31933547
2014-01-08 12:45:00,84.61183723
2014-01-08 12:50:00,84.57974622
2014-01-08 12:55:00,85.9898254
2014-01-08 13:00:00,85.15992507
2014-01-08 13:05:00,84.67085178
2014-01-08 13:10:00,86.59882906
2014-01-08 13:15:00,85.75212599
2014-01-08 13:20:00,85.2508015
2014-01-08 13:25:00,86.76359714
2014-01-08 13:30:00,85.61446589
2014-01-08 13:35:00,86.63587929
2014-01-08 13:40:00,86.38381065
2014-01-08 13:45:00,84.86612308
2014-01-08 13:50:00,86.51878577
2014-01-08 13:55:00,84.90600655
2014-01-08 14:00:00,86.66341154
2014-01-08 14:05:00,85.52297458
2014-01-08 14:10:00,86.58716485
2014-01-08 14:15:00,87.06906255
2014-01-08 14:20:00,86.17393755
2014-01-08 14:25:00,87.09999313
2014-01-08 14:30:00,85.57941518
2014-01-08 14:35:00,86.61467286
2014-01-08 14:40:00,86.78422626
2014-01-08 14:45:00,87.08277276
2014-01-08 14:50:00,87.07225404
2014-01-08 14:55:00,87.23719919
2014-01-08 15:00:00,86.27634084
2014-01-08 15:05:00,86.66278925
2014-01-08 15:10:00,86.81329686
2014-01-08 15:15:00,86.76781512
2014-01-08 15:20:00,85.64576332
2014-01-08 15:25:00,86.58259090000001
2014-01-08 15:30:00,86.21883734
2014-01-08 15:35:00,87.10312494
2014-01-08 15:40:00,87.44769074
2014-01-08 15:45:00,86.38196715
2014-01-08 15:50:00,85.72982532
2014-01-08 15:55:00,87.7121335
2014-01-08 16:00:00,86.11412847
2014-01-08 16:05:00,85.71382767
2014-01-08 16:10:00,85.46097972
2014-01-08 16:15:00,86.76636682
2014-01-08 16:20:00,87.14380355
2014-01-08 16:25:00,85.6739975
2014-01-08 16:30:00,87.50294825
2014-01-08 16:35:00,86.10356266
2014-01-08 16:40:00,85.7376509
2014-01-08 16:45:00,87.40816097
2014-01-08 16:50:00,88.01216562
2014-01-08 16:55:00,87.42356968
2014-01-08 17:00:00,87.90336465
2014-01-08 17:05:00,86.52474663
2014-01-08 17:10:00,86.03899993
2014-01-08 17:15:00,87.25378551
2014-01-08 17:20:00,86.17890836
2014-01-08 17:25:00,87.03736828
2014-01-08 17:30:00,87.51218133
2014-01-08 17:35:00,87.39791923
