timestamp,value,pred,label
2013-07-13 01:00:00,72.23586399,73.45659,Normal
2013-07-13 02:00:00,71.09992340000002,72.49887,Normal
2013-07-13 03:00:00,70.95986451,72.63086,Normal
2013-07-13 04:00:00,70.25370091,72.92517,Normal
2013-07-13 05:00:00,71.29442554,72.3419,Normal
2013-07-13 06:00:00,70.37620145,71.24025,Normal
2013-07-13 07:00:00,70.33534302,71.49243,Normal
2013-07-13 08:00:00,68.96127518,71.59984,Normal
2013-07-13 09:00:00,68.67478951,70.813866,Normal
2013-07-13 10:00:00,68.68142551,70.58397,Normal
2013-07-13 11:00:00,70.09922792,70.47519,Normal
2013-07-13 12:00:00,69.29115996,70.69275,Normal
2013-07-13 13:00:00,69.14944184,70.15286,Normal
2013-07-13 14:00:00,69.38045679999999,70.00159,Normal
2013-07-13 15:00:00,68.32729437,69.46925,Normal
2013-07-13 16:00:00,68.71167009999999,69.46894,Normal
2013-07-13 17:00:00,69.43031387,69.436005,Normal
2013-07-13 18:00:00,69.12568539,69.472565,Normal
2013-07-13 19:00:00,69.40509502,69.27348,Normal
2013-07-13 20:00:00,68.64876516,69.151436,Normal
2013-07-13 21:00:00,67.68106913,69.005264,Normal
2013-07-13 22:00:00,69.16363194,68.54547,Normal
2013-07-13 23:00:00,68.19982138,68.56442,Normal
2013-07-14 00:00:00,68.1347302,68.606,Normal
2013-07-14 01:00:00,67.28588699,68.34581,Normal
2013-07-14 02:00:00,67.77737459,68.331116,Normal
2013-07-14 03:00:00,68.40400085,67.98714,Normal
2013-07-14 04:00:00,68.12434843,67.62962,Normal
2013-07-14 05:00:00,66.62975642,67.78289,Normal
2013-07-14 06:00:00,67.75402118,67.39045,Normal
2013-07-14 07:00:00,67.19706687,67.26663,Normal
2013-07-14 08:00:00,66.19511529,67.1239,Normal
2013-07-14 09:00:00,67.03467174,67.02937,Normal
2013-07-14 10:00:00,66.39229109,66.971756,Normal
2013-07-14 11:00:00,66.98910128,66.64575,Normal
2013-07-14 12:00:00,66.70652022,66.470764,Normal
2013-07-14 13:00:00,65.89533219,66.29755,Normal
2013-07-14 14:00:00,66.15310629999999,66.238754,Normal
2013-07-14 15:00:00,65.94826687,66.31544,Normal
2013-07-14 16:00:00,66.18545065,66.28006,Normal
2013-07-14 17:00:00,65.956704,66.38458,Normal
2013-07-14 18:00:00,66.58099932,66.265854,Normal
2013-07-14 19:00:00,67.19124175,66.31685,Normal
2013-07-14 20:00:00,66.74457508,66.31163,Normal
2013-07-14 21:00:00,65.89869767,66.22283,Normal
2013-07-14 22:00:00,65.51804828,66.13966,Normal
2013-07-14 23:00:00,65.98471013,65.993484,Normal
2013-07-15 00:00:00,66.62908319,65.63515,Normal
2013-07-15 01:00:00,64.90780861,65.85525,Normal
2013-07-15 02:00:00,64.9498236,65.8492,Normal
2013-07-15 03:00:00,65.64024470000001,65.59808,Normal
2013-07-15 04:00:00,64.33322178,65.358215,Normal
2013-07-15 05:00:00,65.81400458,65.49083,Normal
2013-07-15 06:00:00,64.19811908,65.646904,Normal
2013-07-15 07:00:00,65.79277627,65.91943,Normal
2013-07-15 08:00:00,66.47022878,67.34965,Normal
2013-07-15 09:00:00,66.21114689,67.83208,Normal
2013-07-15 10:00:00,68.4034625,69.20413,Normal
2013-07-15 11:00:00,69.51708004,69.77904,Normal
2013-07-15 12:00:00,69.39746721,69.76111,Normal
2013-07-15 13:00:00,70.91288645,71.80551,Normal
2013-07-15 14:00:00,70.88878119,71.461075,Normal
2013-07-15 15:00:00,71.10972093,71.89896,Normal
2013-07-15 16:00:00,72.96756108,72.1721,Normal
2013-07-15 17:00:00,72.02770961,70.61635,Normal
2013-07-15 18:00:00,73.95202783,75.14511,Normal
2013-07-15 19:00:00,73.37599022,77.31856,Normal
2013-07-15 20:00:00,73.50769737,71.656715,Normal
2013-07-15 21:00:00,72.71914771,70.29405,Normal
2013-07-15 22:00:00,72.47419791,72.89869,Normal
2013-07-15 23:00:00,72.0845572,74.77272,Normal
2013-07-16 00:00:00,70.36089703,72.27124,Normal
2013-07-16 01:00:00,71.0505306,73.33008,Normal
2013-07-16 02:00:00,71.07182369,72.202805,Normal
2013-07-16 03:00:00,70.51372607,72.5312,Normal
2013-07-16 04:00:00,70.18259029999999,71.56154,Normal
2013-07-16 05:00:00,69.85543379,72.20946,Normal
2013-07-16 06:00:00,67.99007603,70.892456,Normal
2013-07-16 07:00:00,68.45766038,71.130936,Normal
2013-07-16 08:00:00,68.27103298,71.2353,Normal
2013-07-16 09:00:00,68.96138225,71.28534,Normal
2013-07-16 10:00:00,69.74436809,71.36638,Normal
2013-07-16 11:00:00,70.61571518,71.17308,Normal
2013-07-16 12:00:00,71.17846267,72.2773,Normal
2013-07-16 13:00:00,72.386747,72.718834,Normal
2013-07-16 14:00:00,72.41193764,72.938934,Normal
2013-07-16 15:00:00,73.68813485,73.33629,Normal
2013-07-16 16:00:00,73.74326223,73.3441,Normal
2013-07-16 17:00:00,73.75611822,73.2625,Normal
2013-07-16 18:00:00,74.32401543,73.14632,Normal
2013-07-16 19:00:00,73.86398591,73.343506,Normal
2013-07-16 20:00:00,73.78849309,73.42448,Normal
2013-07-16 21:00:00,73.00264849,73.42171,Normal
2013-07-16 22:00:00,72.04541547,73.5703,Normal
2013-07-16 23:00:00,71.08743709,73.09012,Normal
2013-07-17 00:00:00,71.9849653,73.46938,Normal
2013-07-17 01:00:00,71.11160009999998,72.86342,Normal
2013-07-17 02:00:00,70.99668759999999,73.283585,Normal
2013-07-17 03:00:00,69.26084472,72.62987,Normal
2013-07-17 04:00:00,69.52490512,71.91714,Normal
2013-07-17 05:00:00,68.65398309,71.54667,Normal
2013-07-17 06:00:00,68.44222186,71.76723,Normal
2013-07-17 07:00:00,68.98691712,72.07609,Normal
2013-07-17 08:00:00,68.12116394,71.80572,Normal
2013-07-17 09:00:00,70.27706087,71.36812,Normal
2013-07-17 10:00:00,69.46657012,71.35478,Normal
2013-07-17 11:00:00,70.32267213,71.506256,Normal
2013-07-17 12:00:00,71.8078395,72.19494,Normal
2013-07-17 13:00:00,72.06436516,72.505745,Normal
2013-07-17 14:00:00,72.48594731,73.125015,Normal
2013-07-17 15:00:00,72.35822858,73.53232,Normal
2013-07-17 16:00:00,74.73026071,73.00526,Normal
2013-07-17 17:00:00,74.45593333,74.06043,Normal
2013-07-17 18:00:00,75.42083051,73.74483,Normal
2013-07-17 19:00:00,74.93021109,73.46423,Normal
2013-07-17 20:00:00,73.46169520000002,73.770676,Normal
2013-07-17 21:00:00,73.44264061,73.993706,Normal
2013-07-17 22:00:00,73.59425862,73.857025,Normal
2013-07-17 23:00:00,72.56355591,74.285355,Normal
2013-07-18 00:00:00,71.67826483,74.540146,Normal
2013-07-18 01:00:00,72.61615717,75.025795,Normal
2013-07-18 02:00:00,70.46155106,73.17398,Normal
2013-07-18 03:00:00,70.68690223,73.67995,Normal
2013-07-18 04:00:00,71.27823432,73.22911,Normal
2013-07-18 05:00:00,70.31179231,73.262344,Normal
2013-07-18 06:00:00,69.53791299,72.636375,Normal
2013-07-18 07:00:00,70.39827926,73.114426,Normal
2013-07-18 08:00:00,69.63338286,72.71865,Normal
2013-07-18 09:00:00,69.47214598,72.44067,Normal
2013-07-18 10:00:00,71.46398548,72.24721,Normal
2013-07-18 11:00:00,72.41314268,72.28311,Normal
2013-07-18 12:00:00,70.9737679,73.2217,Normal
2013-07-18 13:00:00,72.40852176,73.33203,Normal
2013-07-18 14:00:00,73.89859399,73.70593,Normal
2013-07-18 15:00:00,73.99496326,74.60112,Normal
2013-07-18 16:00:00,74.54050584,74.65526,Normal
2013-07-18 17:00:00,74.01063854,73.51239,Normal
2013-07-18 18:00:00,76.39001911,75.17297,Normal
2013-07-18 19:00:00,75.69719107,75.29387,Normal
2013-07-18 20:00:00,75.38408868,75.06343,Normal
2013-07-18 21:00:00,74.12498598,74.966965,Normal
2013-07-18 22:00:00,75.41434918,75.22029,Normal
2013-07-18 23:00:00,74.69411987,75.13973,Normal
2013-07-19 00:00:00,73.07657971,75.22061,Normal
2013-07-19 01:00:00,73.16384917,75.583046,Normal
2013-07-19 02:00:00,73.505794,75.03755,Normal
2013-07-19 03:00:00,74.12699807,74.86258,Normal
2013-07-19 04:00:00,73.71152259,74.80765,Normal
2013-07-19 05:00:00,71.98042488,75.59375,Normal
2013-07-19 06:00:00,71.25116014,73.944916,Normal
2013-07-19 07:00:00,72.16027157,73.79884,Normal
2013-07-19 08:00:00,71.37306717,73.70439,Normal
2013-07-19 09:00:00,71.51790632,74.32219,Normal
2013-07-19 10:00:00,72.2737793,74.74118,Normal
2013-07-19 11:00:00,71.8167371,74.71857,Normal
2013-07-19 12:00:00,73.80696593,74.82843,Normal
2013-07-19 13:00:00,72.94734057,75.10646,Normal
2013-07-19 14:00:00,75.32774091,75.07079,Normal
2013-07-19 15:00:00,75.75888894,75.59243,Normal
2013-07-19 16:00:00,75.61622646,75.507706,Normal
2013-07-19 17:00:00,74.80626301,75.69147,Normal
2013-07-19 18:00:00,75.95162112,75.79055,Normal
2013-07-19 19:00:00,75.00414728,75.70047,Normal
2013-07-19 20:00:00,75.7922298,75.86485,Normal
2013-07-19 21:00:00,75.93662081,76.11771,Normal
2013-07-19 22:00:00,74.08191979,76.13334,Normal
2013-07-19 23:00:00,74.0239745,75.691414,Normal
2013-07-20 00:00:00,73.62518064,75.85321,Normal
2013-07-20 01:00:00,73.55238749,76.04895,Normal
2013-07-20 02:00:00,74.17438898,75.95199,Normal
2013-07-20 03:00:00,72.87160933,77.115326,Normal
2013-07-20 04:00:00,72.28482269,74.92856,Normal
2013-07-20 05:00:00,73.51122601,75.191956,Normal
2013-07-20 06:00:00,72.89366827,74.6127,Normal
2013-07-20 07:00:00,72.14791650000002,74.40819,Normal
2013-07-20 08:00:00,72.9557522,74.07959,Normal
2013-07-20 09:00:00,72.42186823,73.971634,Normal
2013-07-20 10:00:00,70.665252,72.7142,Normal
2013-07-20 11:00:00,71.61263958,72.74771,Normal
2013-07-20 12:00:00,69.74580737,73.13925,Normal
2013-07-20 13:00:00,71.39185449,71.87419,Normal
2013-07-20 14:00:00,70.82733191,72.022095,Normal
2013-07-20 15:00:00,69.32886638,72.08305,Normal
2013-07-20 16:00:00,70.65200484,70.580376,Normal
2013-07-20 17:00:00,70.26620516,70.1254,Normal
2013-07-20 18:00:00,69.04063432,70.05591,Normal
2013-07-20 19:00:00,68.41965745,69.481674,Normal
2013-07-20 20:00:00,68.8585241,69.58953,Normal
2013-07-20 21:00:00,68.36710746,69.21907,Normal
2013-07-20 22:00:00,68.83774585,68.792435,Normal
2013-07-20 23:00:00,68.30402817,68.88486,Normal
2013-07-21 00:00:00,69.3689329,68.50009,Normal
2013-07-21 01:00:00,68.08187826,68.178055,Normal
2013-07-21 02:00:00,67.60392999,67.89285,Normal
2013-07-21 03:00:00,67.44621031,67.64126,Normal
2013-07-21 04:00:00,67.54039145,67.31774,Normal
2013-07-21 05:00:00,67.80852224,67.01128,Normal
2013-07-21 06:00:00,66.38552342,66.66833,Normal
2013-07-21 07:00:00,66.67172095,66.57095,Normal
2013-07-21 08:00:00,65.91622406,66.32895,Normal
2013-07-21 09:00:00,65.67154675,66.14258,Normal
2013-07-21 10:00:00,65.72519189,66.05728,Normal
2013-07-21 11:00:00,66.79848157,65.93986,Normal
2013-07-21 12:00:00,65.43107747,65.98868,Normal
2013-07-21 13:00:00,66.88734467,66.05225,Normal
2013-07-21 14:00:00,65.94946794,66.03436,Normal
2013-07-21 15:00:00,65.28216492,65.8911,Normal
2013-07-21 16:00:00,66.6497085,65.76572,Normal
2013-07-21 17:00:00,66.3990687,65.80265,Normal
2013-07-21 18:00:00,65.00919878,65.6121,Normal
2013-07-21 19:00:00,65.06137224,65.63375,Normal
2013-07-21 20:00:00,65.62911927,65.62875,Normal
2013-07-21 21:00:00,66.37157503,65.52255,Normal
2013-07-21 22:00:00,64.5293161,65.4956,Normal
2013-07-21 23:00:00,66.33871216,65.47705,Normal
2013-07-22 00:00:00,65.29158087,65.416504,Normal
2013-07-22 01:00:00,65.17119986,65.20587,Normal
2013-07-22 02:00:00,65.36758419,65.05105,Normal
2013-07-22 03:00:00,64.55987145,64.98674,Normal
2013-07-22 04:00:00,64.65845259,65.01489,Normal
2013-07-22 05:00:00,64.86762829999999,65.024956,Normal
2013-07-22 06:00:00,63.6094313,65.00201,Normal
2013-07-22 07:00:00,64.96073316,65.39971,Normal
2013-07-22 08:00:00,65.43995404,65.859215,Normal
2013-07-22 09:00:00,67.07099988,66.770645,Normal
2013-07-22 10:00:00,66.67125763,67.66532,Normal
2013-07-22 11:00:00,67.64060287,68.246704,Normal
2013-07-22 12:00:00,68.62797459999999,69.3255,Normal
2013-07-22 13:00:00,70.2454449,70.576485,Normal
2013-07-22 14:00:00,69.70567339,70.11037,Normal
2013-07-22 15:00:00,70.36650487,70.28502,Normal
2013-07-22 16:00:00,72.27945276,69.86328,Normal
2013-07-22 17:00:00,72.71664316,71.90657,Normal
2013-07-22 18:00:00,71.84306091,71.99121,Normal
2013-07-22 19:00:00,71.53844637,71.94575,Normal
2013-07-22 20:00:00,71.55812139,72.001175,Normal
2013-07-22 21:00:00,70.76534571,71.471725,Normal
2013-07-22 22:00:00,71.14242657,71.98096,Normal
2013-07-22 23:00:00,70.71393712,72.40416,Normal
2013-07-23 00:00:00,69.58966371,70.68184,Normal
2013-07-23 01:00:00,69.02299462,70.6868,Normal
2013-07-23 02:00:00,68.95729279,70.362946,Normal
2013-07-23 03:00:00,68.14795876,69.878876,Normal
2013-07-23 04:00:00,67.48635522,70.29661,Normal
2013-07-23 05:00:00,66.52278589,70.51784,Normal
2013-07-23 06:00:00,66.81771127,69.51738,Normal
2013-07-23 07:00:00,66.25215878,69.45801,Normal
2013-07-23 08:00:00,68.14487953,69.393486,Normal
2013-07-23 09:00:00,68.75540328,69.27349,Normal
2013-07-23 10:00:00,68.54546326,69.49759,Normal
2013-07-23 11:00:00,68.65504344,70.34105,Normal
2013-07-23 12:00:00,69.96525521,70.79657,Normal
2013-07-23 13:00:00,70.93097625,71.4451,Normal
2013-07-23 14:00:00,70.67200225,71.98901,Normal
2013-07-23 15:00:00,72.45541594,71.29852,Normal
2013-07-23 16:00:00,72.75267236,71.47281,Normal
2013-07-23 17:00:00,72.98703117,72.16164,Normal
2013-07-23 18:00:00,73.15160594,72.165016,Normal
2013-07-23 19:00:00,73.18754221,71.91005,Normal
2013-07-23 20:00:00,71.04274096,72.07088,Normal
2013-07-23 21:00:00,71.54354038,72.011215,Normal
2013-07-23 22:00:00,71.74520109,72.539734,Normal
2013-07-23 23:00:00,70.94274876,72.28953,Normal
2013-07-24 00:00:00,69.74530422,72.93415,Normal
2013-07-24 01:00:00,69.52726729,72.417984,Normal
2013-07-24 02:00:00,70.32903161,72.43817,Normal
2013-07-24 03:00:00,70.03017299,70.80394,Normal
2013-07-24 04:00:00,68.87043296,72.178566,Normal
2013-07-24 05:00:00,68.92349639,71.3979,Normal
2013-07-24 06:00:00,68.10636443,71.31363,Normal
2013-07-24 07:00:00,68.55988567,70.59622,Normal
2013-07-24 08:00:00,67.85392905,70.83134,Normal
2013-07-24 09:00:00,68.35577512,71.09224,Normal
2013-07-24 10:00:00,69.70795831,71.110825,Normal
2013-07-24 11:00:00,70.53390858,71.40392,Normal
2013-07-24 12:00:00,69.78024465,72.00336,Normal
2013-07-24 13:00:00,71.51678733,72.59766,Normal
2013-07-24 14:00:00,72.03103759999998,72.773994,Normal
2013-07-24 15:00:00,73.40007449,73.45281,Normal
